id,gid,x,y,v_x,v_y,radius,time
0,0,7.993437,0.000002,-0.131269,0.000042,0.500000,0.050000
1,1,5.652748,5.652748,-0.082035,-0.082036,0.500000,0.050000
2,2,0.000002,7.993178,0.000038,-0.136443,0.500000,0.050000
3,3,-5.652172,5.652173,0.093563,-0.093541,0.500000,0.050000
4,4,-7.994094,0.000001,0.118123,0.000028,0.500000,0.050000
5,5,-5.652080,-5.652093,0.095396,0.095333,0.500000,0.050000
6,6,0.000000,-7.993084,0.000000,0.138326,0.500000,0.050000
7,7,5.652674,-5.652660,-0.083721,0.083796,0.500000,0.050000
0,0,7.980966,0.000006,-0.249411,0.000081,0.500000,0.100000
1,1,5.644955,5.644955,-0.155867,-0.155869,0.500000,0.100000
2,2,0.000005,7.980216,0.000072,-0.259242,0.500000,0.100000
3,3,-5.643283,5.643287,0.177769,-0.177727,0.500000,0.100000
4,4,-7.982872,0.000003,0.224434,0.000053,0.500000,0.100000
5,5,-5.643018,-5.643037,0.181253,0.181133,0.500000,0.100000
6,6,0.000000,-7.979943,0.000000,0.262819,0.500000,0.100000
7,7,5.644720,-5.644700,-0.159070,0.159211,0.500000,0.100000
0,0,7.963179,0.000012,-0.355739,0.000115,0.500000,0.150000
1,1,5.633839,5.633839,-0.222315,-0.222318,0.500000,0.150000
2,2,0.000010,7.961728,0.000102,-0.369761,0.500000,0.150000
3,3,-5.630606,5.630612,0.253555,-0.253495,0.500000,0.150000
4,4,-7.966866,0.000007,0.320113,0.000076,0.500000,0.150000
5,5,-5.630091,-5.630119,0.258524,0.258352,0.500000,0.150000
6,6,0.000000,-7.961200,0.000000,0.374863,0.500000,0.150000
7,7,5.633376,-5.633345,-0.226884,0.227086,0.500000,0.150000
0,0,7.940607,0.000019,-0.451434,0.000146,0.500000,0.200000
1,1,5.619733,5.619733,-0.282119,-0.282123,0.500000,0.200000
2,2,0.000017,7.938266,0.000130,-0.469227,0.500000,0.200000
3,3,-5.614518,5.614528,0.321762,-0.321686,0.500000,0.200000
4,4,-7.946555,0.000012,0.406225,0.000096,0.500000,0.200000
5,5,-5.613688,-5.613727,0.328068,0.327850,0.500000,0.200000
6,6,0.000000,-7.937414,0.000000,0.475703,0.500000,0.200000
7,7,5.618980,-5.618937,-0.287916,0.288173,0.500000,0.200000
0,0,7.913729,0.000028,-0.537560,0.000174,0.500000,0.250000
1,1,5.602936,5.602935,-0.335942,-0.335947,0.500000,0.250000
2,2,0.000070,7.910345,0.001058,-0.558426,0.500000,0.250000
3,3,-5.595405,5.595359,0.382245,-0.383380,0.500000,0.250000
4,4,-7.922369,0.000018,0.483725,0.000114,0.500000,0.250000
5,5,-5.594228,-5.594180,0.389204,0.390930,0.500000,0.250000
6,6,0.000073,-7.909118,0.001453,0.565927,0.500000,0.250000
7,7,5.601838,-5.601779,-0.342845,0.343151,0.500000,0.250000
0,0,7.883053,0.000063,-0.613534,0.000695,0.500000,0.300000
1,1,5.583890,5.583880,-0.380931,-0.381109,0.500000,0.300000
2,2,0.000261,7.878535,0.003830,-0.636201,0.500000,0.300000
3,3,-5.573751,5.573490,0.433084,-0.437368,0.500000,0.300000
4,4,-7.894952,0.000028,0.548349,0.000203,0.500000,0.300000
5,5,-5.572184,-5.571873,0.440884,0.446151,0.500000,0.300000
6,6,0.000271,-7.876896,0.003962,0.644440,0.500000,0.300000
7,7,5.582421,-5.582330,-0.388345,0.388983,0.500000,0.300000
0,0,7.849022,0.000120,-0.680615,0.001141,0.500000,0.350000
1,1,5.563054,5.563038,-0.416712,-0.416839,0.500000,0.350000
2,2,0.000568,7.843314,0.006138,-0.704412,0.500000,0.350000
3,3,-5.549905,5.549326,0.476925,-0.483287,0.500000,0.350000
4,4,-7.864953,0.000035,0.599972,0.000152,0.500000,0.350000
5,5,-5.547903,-5.547201,0.485606,0.493423,0.500000,0.350000
6,6,0.000573,-7.841238,0.006051,0.713167,0.500000,0.350000
7,7,5.561186,-5.561061,-0.424704,0.425374,0.500000,0.350000
0,0,7.811971,0.000198,-0.741015,0.001573,0.500000,0.400000
1,1,5.540829,5.540823,-0.444498,-0.444304,0.500000,0.400000
2,2,0.000993,7.805065,0.008502,-0.764981,0.500000,0.400000
3,3,-5.524170,5.523196,0.514690,-0.522587,0.500000,0.400000
4,4,-7.832933,0.000033,0.640389,-0.000040,0.500000,0.400000
