id,gid,x,y,v_x,v_y,radius,time
9,0,-1.675543,0.299366,-1.351444,0.227210,0.200000,8.900000
10,0,-3.722163,0.271357,-1.272273,-0.225701,0.200000,8.900000
11,0,5.270728,-0.339613,-1.193361,0.042255,0.200000,8.900000
12,0,4.285581,0.581151,-1.250709,-0.009032,0.200000,8.900000
13,0,-0.430732,-1.313789,-1.203535,0.199668,0.200000,8.900000
14,0,-3.661751,-0.602655,-1.215349,0.482436,0.200000,8.900000
15,0,3.294460,1.040305,-1.335127,-0.085329,0.200000,8.900000
17,0,-2.552516,0.690321,-1.258824,-0.247901,0.200000,8.900000
18,0,-1.501698,-1.508498,-1.251825,0.200925,0.200000,8.900000
19,0,-1.983373,-0.651545,-1.102795,0.226746,0.200000,8.900000
20,1,5.068459,-1.727694,-0.169741,-1.282919,0.200000,8.900000
22,1,5.217034,-4.533130,0.190796,-1.281675,0.200000,8.900000
24,1,6.184086,-3.154399,0.080872,-1.283329,0.200000,8.900000
26,1,7.224544,-3.411818,0.115895,-1.203940,0.200000,8.900000
28,1,4.389099,-3.677909,0.358070,-1.162023,0.200000,8.900000
29,1,6.057511,-8.280749,0.588754,-1.148954,0.200000,8.900000
30,1,7.217303,-6.373496,0.082482,-1.393877,0.200000,8.900000
32,1,6.138124,-4.849148,0.255771,-1.247948,0.200000,8.900000
33,1,7.852796,-4.465099,0.014062,-1.268458,0.200000,8.900000
34,1,5.651668,-2.318942,0.224995,-1.171104,0.200000,8.900000
35,1,7.677837,-7.845566,-0.286339,-1.269449,0.200000,8.900000
36,1,6.327970,-5.675288,0.039772,-1.315246,0.200000,8.900000
37,1,6.807956,-7.145095,-0.101878,-1.271169,0.200000,8.900000
38,1,8.123734,-5.608045,-0.197354,-1.304544,0.200000,8.900000
39,1,7.111887,-1.115352,0.027611,-1.222605,0.200000,8.900000
0,0,0.470337,-0.857844,-1.199736,0.338227,0.200000,8.950000
1,0,2.552971,-0.802255,-1.307999,0.136491,0.200000,8.950000
2,0,-3.064042,-0.339121,-1.299181,0.113348,0.200000,8.950000
4,0,-0.811716,-0.271259,-1.202456,0.252587,0.200000,8.950000
6,0,4.188760,-1.740911,-1.221802,0.220134,0.200000,8.950000
7,0,1.102120,-1.735949,-1.252944,0.244169,0.200000,8.950000
8,0,3.299040,-1.527736,-1.301027,0.060698,0.200000,8.950000
9,0,-1.742433,0.309063,-1.337807,0.193934,0.200000,8.950000
10,0,-3.785774,0.259851,-1.272210,-0.230135,0.200000,8.950000
11,0,5.211085,-0.337479,-1.192863,0.042676,0.200000,8.950000
12,0,4.223041,0.580670,-1.250797,-0.009622,0.200000,8.950000
13,0,-0.490890,-1.303672,-1.203154,0.202341,0.200000,8.950000
14,0,-3.722368,-0.578276,-1.212349,0.487572,0.200000,8.950000
15,0,3.227729,1.036074,-1.334609,-0.084630,0.200000,8.950000
17,0,-2.615419,0.677401,-1.258060,-0.258401,0.200000,8.950000
18,0,-1.564004,-1.498833,-1.246133,0.193315,0.200000,8.950000
19,0,-2.040358,-0.638509,-1.139705,0.260719,0.200000,8.950000
20,1,5.059986,-1.791864,-0.169478,-1.283411,0.200000,8.950000
22,1,5.226568,-4.597174,0.190683,-1.280875,0.200000,8.950000
24,1,6.188250,-3.218596,0.083263,-1.283950,0.200000,8.950000
26,1,7.230377,-3.472051,0.116659,-1.204666,0.200000,8.950000
28,1,4.406991,-3.736000,0.357823,-1.161814,0.200000,8.950000
29,1,6.087129,-8.338152,0.592370,-1.148054,0.200000,8.950000
30,1,7.220776,-6.442828,0.069454,-1.386656,0.200000,8.950000
32,1,6.150656,-4.911605,0.250639,-1.249133,0.200000,8.950000
33,1,7.853275,-4.528830,0.009589,-1.274613,0.200000,8.950000
34,1,5.662883,-2.377583,0.224292,-1.172832,0.200000,8.950000
35,1,7.663001,-7.908892,-0.296721,-1.266511,0.200000,8.950000
36,1,6.330162,-5.740830,0.043844,-1.310851,0.200000,8.950000
37,1,6.803808,-7.208783,-0.082965,-1.273759,0.200000,8.950000
38,1,8.114175,-5.673626,-0.191176,-1.311626,0.200000,8.950000
39,1,7.113194,-1.176422,0.026147,-1.221404,0.200000,8.950000
0,0,0.410325,-0.840936,-1.200240,0.338176,0.200000,9.000000
1,0,2.487552,-0.795473,-1.308382,0.135635,0.200000,9.000000
2,0,-3.128908,-0.332899,-1.297313,0.124443,0.200000,9.000000
4,0,-0.871979,-0.258684,-1.205264,0.251502,0.200000,9.000000
6,0,4.127664,-1.729911,-1.221905,0.220012,0.200000,9.000000
7,0,1.039461,-1.723657,-1.253194,0.245830,0.200000,9.000000
8,0,3.234023,-1.524617,-1.300342,0.062381,0.200000,9.000000
9,0,-1.809505,0.319871,-1.341433,0.216155,0.200000,9.000000
10,0,-3.849379,0.248134,-1.272111,-0.234327,0.200000,9.000000
11,0,5.151467,-0.335326,-1.192369,0.043067,0.200000,9.000000
12,0,4.160493,0.580167,-1.250960,-0.010050,0.200000,9.000000
13,0,-0.551088,-1.293355,-1.203952,0.206346,0.200000,9.000000
14,0,-3.782846,-0.553655,-1.209548,0.492420,0.200000,9.000000
15,0,3.161043,1.031858,-1.333735,-0.084324,0.200000,9.000000
17,0,-2.678284,0.663996,-1.257306,-0.268085,0.200000,9.000000
18,0,-1.626001,-1.488711,-1.239938,0.202440,0.200000,9.000000
19,0,-2.098039,-0.627444,-1.153616,0.221291,0.200000,9.000000
20,1,5.051524,-1.856058,-0.169234,-1.283865,0.200000,9.000000
22,1,5.236067,-4.661146,0.189978,-1.279445,0.200000,9.000000
24,1,6.192545,-3.282810,0.085909,-1.284262,0.200000,9.000000
26,1,7.236266,-3.532341,0.117777,-1.205792,0.200000,9.000000
28,1,4.424865,-3.794082,0.357493,-1.161632,0.200000,9.000000
29,1,6.116916,-8.395512,0.595722,-1.147190,0.200000,9.000000
30,1,7.225858,-6.513333,0.101651,-1.410091,0.200000,9.000000
32,1,6.162988,-4.974115,0.246637,-1.250207,0.200000,9.000000
33,1,7.853852,-4.592647,0.011532,-1.276344,0.200000,9.000000
34,1,5.674060,-2.436304,0.223548,-1.174418,0.200000,9.000000
35,1,7.647684,-7.972081,-0.306339,-1.263781,0.200000,9.000000
36,1,6.332489,-5.806141,0.046534,-1.306220,0.200000,9.000000
37,1,6.800530,-7.272586,-0.065553,-1.276063,0.200000,9.000000
38,1,8.104171,-5.737778,-0.200092,-1.283024,0.200000,9.000000
39,1,7.114429,-1.237434,0.024692,-1.220241,0.200000,9.000000
0,0,0.350288,-0.824009,-1.200755,0.338528,0.200000,9.050000
1,0,2.422113,-0.788735,-1.308777,0.134773,0.200000,9.050000
2,0,-3.193686,-0.326161,-1.295572,0.134771,0.200000,9.050000
4,0,-0.932521,-0.246119,-1.210836,0.251303,0.200000,9.050000
6,0,4.066566,-1.718920,-1.221975,0.219814,0.200000,9.050000
7,0,0.976782,-1.711273,-1.253582,0.247685,0.200000,9.050000
8,0,3.169040,-1.521422,-1.299653,0.063904,0.200000,9.050000
9,0,-1.876575,0.330408,-1.341409,0.210751,0.200000,9.050000
10,0,-3.912978,0.236219,-1.271978,-0.238299,0.200000,9.050000
11,0,5.091872,-0.333154,-1.191894,0.043432,0.200000,9.050000
12,0,4.097948,0.579631,-1.250910,-0.010720,0.200000,9.050000
13,0,-0.611239,-1.282849,-1.203024,0.210115,0.200000,9.050000
14,0,-3.843192,-0.528805,-1.206926,0.497005,0.200000,9.050000
15,0,3.094386,1.027670,-1.333142,-0.083747,0.200000,9.050000
17,0,-2.741113,0.650145,-1.256564,-0.277022,0.200000,9.050000
18,0,-1.687376,-1.478661,-1.227485,0.200995,0.200000,9.050000
19,0,-2.156305,-0.616113,-1.165318,0.226635,0.200000,9.050000
20,1,5.043073,-1.920271,-0.169022,-1.284259,0.200000,9.050000
22,1,5.245498,-4.725046,0.188632,-1.277999,0.200000,9.050000
24,1,6.196983,-3.347033,0.088768,-1.284472,0.200000,9.050000
26,1,7.242211,-3.592689,0.118889,-1.206965,0.200000,9.050000
28,1,4.442720,-3.852155,0.357092,-1.161466,0.200000,9.050000
29,1,6.146857,-8.452830,0.598833,-1.146360,0.200000,9.050000
30,1,7.232237,-6.583272,0.127567,-1.398773,0.200000,9.050000
32,1,6.175039,-5.036749,0.241027,-1.252674,0.200000,9.050000
33,1,7.854714,-4.656378,0.017249,-1.274623,0.200000,9.050000
34,1,5.685199,-2.495097,0.222778,-1.175844,0.200000,9.050000
35,1,7.631921,-8.035143,-0.315257,-1.261240,0.200000,9.050000
36,1,6.334988,-5.871429,0.049985,-1.305756,0.200000,9.050000
37,1,6.798054,-7.336491,-0.049516,-1.278110,0.200000,9.050000
38,1,8.094073,-5.802634,-0.201945,-1.297118,0.200000,9.050000
39,1,7.115591,-1.298390,0.023244,-1.219110,0.200000,9.050000
0,0,0.290220,-0.807052,-1.201352,0.339137,0.200000,9.100000
1,0,2.356654,-0.782044,-1.309181,0.133816,0.200000,9.100000
2,0,-3.258384,-0.318941,-1.293946,0.144394,0.200000,9.100000
4,0,-0.993299,-0.233584,-1.215576,0.250684,0.200000,9.100000
6,0,4.005464,-1.707943,-1.222037,0.219539,0.200000,9.100000
7,0,0.914125,-1.698837,-1.253136,0.248715,0.200000,9.100000
8,0,3.104091,-1.518150,-1.298993,0.065435,0.200000,9.100000
9,0,-1.943535,0.340848,-1.339194,0.208802,0.200000,9.100000
10,0,-3.976569,0.224116,-1.271815,-0.242075,0.200000,9.100000
11,0,5.032301,-0.330966,-1.191419,0.043765,0.200000,9.100000
12,0,4.035363,0.579101,-1.251688,-0.010608,0.200000,9.100000
13,0,-0.671299,-1.272136,-1.201195,0.214259,0.200000,9.100000
14,0,-3.903415,-0.503737,-1.204466,0.501351,0.200000,9.100000
15,0,3.027776,1.023495,-1.332187,-0.083505,0.200000,9.100000
17,0,-2.803904,0.635881,-1.255836,-0.285277,0.200000,9.100000
18,0,-1.747943,-1.468301,-1.211340,0.207203,0.200000,9.100000
19,0,-2.215096,-0.604538,-1.175839,0.231498,0.200000,9.100000
20,1,5.034632,-1.984502,-0.168814,-1.284623,0.200000,9.100000
22,1,5.254901,-4.788814,0.188057,-1.275367,0.200000,9.100000
24,1,6.201572,-3.411265,0.091781,-1.284632,0.200000,9.100000
26,1,7.248203,-3.653089,0.119844,-1.207991,0.200000,9.100000
28,1,4.460556,-3.910221,0.356725,-1.161327,0.200000,9.100000
29,1,6.176943,-8.510108,0.601723,-1.145564,0.200000,9.100000
30,1,7.237633,-6.652729,0.107919,-1.389156,0.200000,9.100000
32,1,6.187502,-5.098980,0.249242,-1.244618,0.200000,9.100000
33,1,7.855295,-4.720369,0.011612,-1.279804,0.200000,9.100000
34,1,5.696299,-2.553954,0.221984,-1.177151,0.200000,9.100000
